일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2009/01/13","627.59","2.94","0.47","0.00","0.00","0.00","19806.0","308761.0","5.099268E7"
"2009/01/12","624.65","-13.41","-2.10","0.00","0.00","0.00","18055.0","275128.0","5.0888065E7"
"2009/01/09","638.06","-9.65","-1.49","0.00","0.00","0.00","28618.0","401015.0","5.2118533E7"
"2009/01/08","647.71","-18.86","-2.83","0.00","0.00","0.00","39911.0","501301.0","5.2884183E7"
"2009/01/07","666.57","25.62","4.00","0.00","0.00","0.00","50024.0","663105.0","5.4408125E7"
"2009/01/06","640.95","5.44","0.86","0.00","0.00","0.00","39692.0","466874.0","5.2514354E7"
"2009/01/05","635.51","6.84","1.09","0.00","0.00","0.00","33249.0","410393.0","5.2118468E7"
"2009/01/02","628.67","20.11","3.30","0.00","0.00","0.00","20461.0","280348.0","5.1670882E7"
"2008/12/30","608.56","6.79","1.13","0.00","0.00","0.00","20257.0","266998.0","5.0230256E7"
"2008/12/29","601.77","1.36","0.23","0.00","0.00","0.00","21473.0","234870.0","4.9406993E7"
"2008/12/26","600.41","-10.41","-1.70","0.00","0.00","0.00","29045.0","269095.0","4.9271546E7"
"2008/12/24","610.82","-7.51","-1.21","0.00","0.00","0.00","31306.0","341751.0","5.0148403E7"
"2008/12/23","618.33","-29.39","-4.54","0.00","0.00","0.00","37793.0","443507.0","5.084018E7"
"2008/12/22","647.72","-1.43","-0.22","0.00","0.00","0.00","33541.0","415050.0","5.3068877E7"
"2008/12/19","649.15","0.98","0.15","0.00","0.00","0.00","36020.0","456146.0","5.3222106E7"
"2008/12/18","648.17","1.69","0.26","0.00","0.00","0.00","37726.0","521197.0","5.3425359E7"
"2008/12/17","646.48","6.56","1.03","0.00","0.00","0.00","49773.0","541306.0","5.2934685E7"
"2008/12/16","639.92","16.74","2.69","0.00","0.00","0.00","49741.0","709964.0","5.2282069E7"
"2008/12/15","623.18","32.26","5.46","0.00","0.00","0.00","30207.0","502245.0","5.0875191E7"
"2008/12/12","590.92","-30.86","-4.96","0.00","0.00","0.00","47290.0","534005.0","4.8379397E7"
"2008/12/11","621.78","0.39","0.06","0.00","0.00","0.00","39849.0","632590.0","5.0775859E7"
